File,Stato,Totale feature,Feature invalide
Basilicata\G614_SATRIANO DI LUCANIA_ple.gml,Valido,16820,0
Basilicata\G616_PIETRAGALLA_ple.gml,Valido,32697,0
Basilicata\G623_PIETRAPERTOSA_ple.gml,Contiene geometrie invalide,12156,1
Basilicata\G663_PIGNOLA_ple.gml,Contiene geometrie invalide,17572,1
Basilicata\G712_PISTICCI_ple.gml,Valido,40266,0
Basilicata\G786_POLICORO_ple.gml,Valido,14954,0
Basilicata\G806_POMARICO_ple.gml,Contiene geometrie invalide,15752,1
Basilicata\G942_POTENZA_ple.gml,Valido,72848,0
Basilicata\H186_RAPOLLA_ple.gml,Valido,12535,0
Basilicata\H187_RAPONE_ple.gml,Valido,8347,0
Basilicata\H307_RIONERO IN VULTURE_ple.gml,Valido,17786,0
Basilicata\H312_RIPACANDIDA_ple.gml,Valido,12483,0
Basilicata\H348_RIVELLO_ple.gml,Valido,22315,0
Basilicata\H426_ROCCANOVA_ple.gml,Contiene geometrie invalide,9290,2
Basilicata\H590_ROTONDA_ple.gml,Valido,16181,0
Basilicata\H591_ROTONDELLA_ple.gml,Valido,13595,0
Basilicata\H641_RUOTI_ple.gml,Valido,20224,0
Basilicata\H646_RUVO DEL MONTE_ple.gml,Valido,8752,0
Basilicata\H687_SALANDRA_ple.gml,Valido,9470,0
Basilicata\H730_SAVOIA DI LUCANIA_ple.gml,Valido,9994,0
Basilicata\H795_SAN CHIRICO NUOVO_ple.gml,Valido,7728,0
Basilicata\H796_SAN CHIRICO RAPARO_ple.gml,Valido,16453,0
Basilicata\H808_SAN COSTANTINO ALBANESE_ple.gml,Contiene geometrie invalide,6711,1
Basilicata\H831_SAN FELE_ple.gml,Contiene geometrie invalide,18671,1
Basilicata\H888_SAN GIORGIO LUCANO_ple.gml,Valido,7958,0
Basilicata\H994_SAN MARTINO D`AGRI_ple.gml,Valido,10314,0
Basilicata\I029_SAN MAURO FORTE_ple.gml,Valido,9364,0
Basilicata\I157_SAN SEVERINO LUCANO_ple.gml,Contiene geometrie invalide,15815,1
Basilicata\I288_SANT`ANGELO LE FRATTE_ple.gml,Valido,11222,0
Basilicata\I305_SANT`ARCANGELO_ple.gml,Contiene geometrie invalide,19455,2
Basilicata\I426_SARCONI_ple.gml,Valido,7709,0
Basilicata\I457_SASSO DI CASTALDA_ple.gml,Valido,8719,0
Basilicata\I610_SENISE_ple.gml,Valido,16837,0
Basilicata\I917_SPINOSO_ple.gml,Valido,11592,0
Basilicata\I954_STIGLIANO_ple.gml,Valido,21394,0
Basilicata\L082_TEANA_ple.gml,Valido,6236,0
Basilicata\L126_TERRANOVA DI POLLINO_ple.gml,Valido,10623,0
Basilicata\L181_TITO_ple.gml,Contiene geometrie invalide,20406,2
Basilicata\L197_TOLVE_ple.gml,Valido,16262,0
Basilicata\L326_TRAMUTOLA_ple.gml,Contiene geometrie invalide,13043,2
Basilicata\L357_TRECCHINA_ple.gml,Valido,14723,0
Basilicata\L418_TRICARICO_ple.gml,Contiene geometrie invalide,20357,1
Basilicata\L439_TRIVIGNO_ple.gml,Valido,5665,0
Basilicata\L477_TURSI_ple.gml,Valido,20826,0
Basilicata\L532_VAGLIO BASILICATA_ple.gml,Valido,14357,0
Basilicata\L738_VENOSA_ple.gml,Contiene geometrie invalide,25613,1
Basilicata\L859_VIETRI DI POTENZA_ple.gml,Contiene geometrie invalide,12400,1
Basilicata\L873_VIGGIANELLO_ple.gml,Contiene geometrie invalide,32151,1
Basilicata\L874_VIGGIANO_ple.gml,Valido,28763,0
Basilicata\M256_SCANZANO IONICO_ple.gml,Valido,13162,0
Basilicata\M269_PATERNO_ple.gml,Valido,21564,0
Calabria\A033_ACQUAFORMOSA_ple.gml,Valido,6922,0
Calabria\A041_ACQUAPPESA_ple.gml,Valido,5643,0
Calabria\A043_ACQUARO_ple.gml,Valido,14479,0
Calabria\A053_ACRI_ple.gml,Valido,63060,0
Calabria\A065_AFRICO_ple.gml,Valido,5956,0
Calabria\A077_AGNANA CALABRA_ple.gml,Valido,4570,0
Calabria\A102_AIELLO CALABRO_ple.gml,Valido,10504,0
Calabria\A105_AIETA_ple.gml,Valido,9708,0
Calabria\A155_ALBI_ple.gml,Valido,4864,0
Calabria\A160_ALBIDONA_ple.gml,Contiene geometrie invalide,7355,1
Calabria\A183_ALESSANDRIA D CARRETTO_ple.gml,Valido,6180,0
Calabria\A234_ALTILIA_ple.gml,Valido,2556,0
Calabria\A240_ALTOMONTE_ple.gml,Valido,15280,0
Calabria\A253_AMANTEA_ple.gml,Contiene geometrie invalide,18645,1
Calabria\A255_AMARONI_ple.gml,Valido,5950,0
Calabria\A257_AMATO_ple.gml,Valido,8114,0
Calabria\A263_AMENDOLARA_ple.gml,Valido,8662,0
Calabria\A272_ANDALI_ple.gml,Valido,3838,0
Calabria\A303_ANOIA_ple.gml,Valido,6076,0
Calabria\A314_ANTONIMINA_ple.gml,Valido,6449,0
Calabria\A340_APRIGLIANO_ple.gml,Contiene geometrie invalide,10677,2
Calabria\A385_ARDORE_ple.gml,Valido,20118,0
Calabria\A386_ARENA_ple.gml,Valido,7184,0
Calabria\A397_ARGUSTO_ple.gml,Valido,4311,0
Calabria\A542_BADOLATO_ple.gml,Valido,12935,0
Calabria\A544_BAGALADI_ple.gml,Valido,6008,0
Calabria\A552_BAGNARA CALABRA_ple.gml,Valido,12188,0
Calabria\A736_BELCASTRO_ple.gml,Valido,8119,0
Calabria\A762_BELMONTE CALABRO_ple.gml,Valido,17849,0
Calabria\A768_BELSITO_ple.gml,Valido,3599,0
Calabria\A772_BELVEDERE DI SPINELLO_ple.gml,Valido,6931,0
Calabria\A773_BELVEDERE MARITTIMO_ple.gml,Valido,26752,0
Calabria\A780_BENESTARE_ple.gml,Valido,12090,0
Calabria\A842_BIANCHI_ple.gml,Valido,8519,0
Calabria\A843_BIANCO_ple.gml,Valido,9705,0
Calabria\A887_BISIGNANO_ple.gml,Valido,23984,0
Calabria\A897_BIVONGI_ple.gml,Valido,7820,0
Calabria\A912_BOCCHIGLIERO_ple.gml,Contiene geometrie invalide,10253,1
Calabria\A973_BONIFATI_ple.gml,Valido,24370,0
Calabria\B002_BORGIA_ple.gml,Contiene geometrie invalide,16694,2
Calabria\B085_BOTRICELLO_ple.gml,Valido,5015,0
Calabria\B097_BOVA_ple.gml,Valido,5016,0
Calabria\B098_BOVALINO_ple.gml,Valido,13507,0
Calabria\B099_BOVA MARINA_ple.gml,Valido,7248,0
Calabria\B118_BRANCALEONE_ple.gml,Valido,9698,0
Calabria\B169_BRIATICO_ple.gml,Valido,13630,0
Calabria\B197_BROGNATURO_ple.gml,Valido,3281,0
Calabria\B234_BRUZZANO ZEFFIRIO_ple.gml,Valido,5671,0
Calabria\B270_BUONVICINO_ple.gml,Valido,11272,0
Calabria\B319_CACCURI_ple.gml,Valido,9657,0
Calabria\B379_CALANNA_ple.gml,Valido,7705,0
Calabria\B424_CALOPEZZATI_ple.gml,Valido,3967,0
Calabria\B426_CALOVETO_ple.gml,Valido,3275,0
Calabria\B481_CAMINI_ple.gml,Valido,4853,0
Calabria\B500_CAMPANA_ple.gml,Valido,14131,0
Calabria\B516_CAMPO CALABRO_ple.gml,Valido,9424,0
Calabria\B591_CANDIDONI_ple.gml,Contiene geometrie invalide,6762,1
Calabria\B607_CANNA_ple.gml,Valido,3891,0
Calabria\B617_CANOLO_ple.gml,Valido,5940,0
Calabria\B655_CAPISTRANO_ple.gml,Valido,5666,0
Calabria\B717_CARAFFA DI CATANZARO_ple.gml,Valido,6628,0
Calabria\B718_CARAFFA DEL BIANCO_ple.gml,Valido,3750,0
Calabria\B756_CARDETO_ple.gml,Valido,8249,0
Calabria\B758_CARDINALE_ple.gml,Valido,8510,0
Calabria\B766_CARERI_ple.gml,Valido,8669,0
Calabria\B771_CARFIZZI_ple.gml,Valido,3810,0
Calabria\B774_CARIATI_ple.gml,Valido,9687,0
Calabria\B790_CARLOPOLI_ple.gml,Valido,6966,0
Calabria\B802_CAROLEI_ple.gml,Valido,4772,0
Calabria\B813_CARPANZANO_ple.gml,Valido,3464,0
Calabria\B857_CASABONA_ple.gml,Valido,13700,0
Calabria\B903_VILLAPIANA_ple.gml,Valido,11837,0
Calabria\B966_CASIGNANA_ple.gml,Valido,4548,0
Calabria\B968_CASTELSILANO_map.gml,Valido,26,0
Calabria\B968_CASTELSILANO_ple.gml,XML malformato,N/A,N/A
Calabria\C002_CASSANO ALLO IONIO_ple.gml,Contiene geometrie invalide,26568,1
Calabria\C108_CASTROLIBERO_ple.gml,Contiene geometrie invalide,6429,2
Calabria\C285_CAULONIA_ple.gml,Valido,34662,0
Calabria\C301_CASTIGLIONE COSENTINO_ple.gml,Valido,7475,0
Calabria\C348_CASTROREGIO_ple.gml,Valido,5527,0
Calabria\C349_CASTROVILLARI_ple.gml,Valido,34633,0
Calabria\C352_CATANZARO_ple.gml,Contiene geometrie invalide,47825,7
Calabria\C430_CELICO_ple.gml,Valido,7948,0
Calabria\C437_CELLARA_ple.gml,Valido,1754,0
Calabria\C453_CENADI_ple.gml,Valido,4187,0
Calabria\C472_CENTRACHE_ple.gml,Valido,3800,0
Calabria\C489_CERCHIARA DI CALABRIA_ple.gml,Valido,18656,0
Calabria\C501_CERENZIA_ple.gml,Valido,4715,0
Calabria\C515_CERISANO_ple.gml,Valido,5903,0
Calabria\C542_CERVA_ple.gml,Valido,4693,0
Calabria\C554_CERVICATI_ple.gml,Valido,4668,0
Calabria\C560_CERZETO_ple.gml,Valido,6482,0
Calabria\C581_CESSANITI_ple.gml,Valido,14130,0
Calabria\C588_CETRARO_ple.gml,Valido,23818,0
Calabria\C616_CHIARAVALLE CENTRALE_ple.gml,Contiene geometrie invalide,18168,1
Calabria\C674_CICALA_ple.gml,Valido,5906,0
Calabria\C695_CIMINA`_ple.gml,Contiene geometrie invalide,6620,1
Calabria\C710_CINQUEFRONDI_ple.gml,Valido,10157,0
Calabria\C725_CIRO`_ple.gml,Valido,8950,0
Calabria\C726_CIRO` MARINA_ple.gml,Contiene geometrie invalide,16664,1
Calabria\C747_CITTANOVA_ple.gml,Valido,20625,0
Calabria\C763_CIVITA_ple.gml,Valido,3152,0
Calabria\C795_CLETO_ple.gml,Contiene geometrie invalide,5020,1
Calabria\C905_COLOSIMI_ple.gml,Valido,9583,0
Calabria\C954_CONDOFURI_ple.gml,Valido,16082,0
Calabria\C960_CONFLENTI_ple.gml,Valido,13102,0
Calabria\D049_CORTALE_ple.gml,Contiene geometrie invalide,10705,1
Calabria\D086_COSENZA_ple.gml,Contiene geometrie invalide,27973,2
Calabria\D089_COSOLETO_ple.gml,Valido,5272,0
Calabria\D122_CROTONE_ple.gml,Valido,31892,0
Calabria\D123_COTRONEI_ple.gml,Valido,12454,0
Calabria\D180_CROPALATI_ple.gml,Valido,5092,0
Calabria\D181_CROPANI_ple.gml,Valido,11176,0
Calabria\D184_CROSIA_ple.gml,Valido,9008,0
Calabria\D189_CRUCOLI_ple.gml,Contiene geometrie invalide,8291,1
Calabria\D218_CURINGA_ple.gml,Valido,21497,0
Calabria\D236_CUTRO_ple.gml,Valido,20023,0
Calabria\D253_DASA`_ple.gml,Valido,3983,0
Calabria\D257_DAVOLI_ple.gml,Valido,16127,0
Calabria\D261_DECOLLATURA_ple.gml,Valido,27871,0
Calabria\D268_DELIANUOVA_ple.gml,Valido,8640,0
Calabria\D289_DIAMANTE_ple.gml,Valido,9699,0
Calabria\D290_SCIGLIANO_ple.gml,Contiene geometrie invalide,6143,1
Calabria\D303_DINAMI_ple.gml,Valido,13854,0
Calabria\D304_DIPIGNANO_ple.gml,Valido,7944,0
Calabria\D328_DOMANICO_ple.gml,Valido,3663,0
Calabria\D364_DRAPIA_ple.gml,Valido,8990,0
Calabria\D453_FABRIZIA_ple.gml,Valido,13116,0
Calabria\D464_FAGNANO CASTELLO_ple.gml,Contiene geometrie invalide,8893,1
Calabria\D473_FALCONARA ALBANESE_ple.gml,Valido,5253,0
Calabria\D476_FALERNA_ple.gml,Valido,12576,0
Calabria\D544_FEROLETO ANTICO_ple.gml,Contiene geometrie invalide,11569,1
Calabria\D545_FEROLETO DELLA CHIESA_ple.gml,Valido,4677,0
Calabria\D546_PIANOPOLI_ple.gml,Valido,9039,0
Calabria\D557_FERRUZZANO_ple.gml,Valido,4462,0
Calabria\D582_FIGLINE VEGLIATURO_ple.gml,Valido,3147,0
Calabria\D587_FILADELFIA_ple.gml,Valido,20028,0
Calabria\D589_FILANDARI_ple.gml,Valido,6969,0
Calabria\D596_FILOGASO_ple.gml,Valido,6089,0
Calabria\D614_FIRMO_ple.gml,Valido,3571,0
Calabria\D619_FIUMARA_ple.gml,Valido,4880,0
Calabria\D624_FIUMEFREDDO BRUZIO_ple.gml,Valido,11509,0
Calabria\D744_FOSSATO SERRALTA_ple.gml,Valido,4280,0
Calabria\D746_MONTEBELLO JONICO_ple.gml,Contiene geometrie invalide,25072,3
Calabria\D762_FRANCAVILLA ANGITOLA_ple.gml,Valido,11166,0
Calabria\D764_FRANCAVILLA MARITTIMA_ple.gml,Valido,8130,0
Calabria\D767_FRANCICA_ple.gml,Valido,5836,0
Calabria\D774_FRASCINETO_ple.gml,Valido,4320,0
Calabria\D828_FUSCALDO_ple.gml,Contiene geometrie invalide,16774,1
Calabria\D852_GAGLIATO_ple.gml,Valido,5253,0
Calabria\D864_GALATRO_ple.gml,Valido,10590,0
Calabria\D932_GASPERINA_ple.gml,Valido,5149,0
Calabria\D975_GERACE_ple.gml,Valido,11209,0
Calabria\D976_LOCRI_ple.gml,Valido,15259,0
Calabria\D988_GEROCARNE_ple.gml,Valido,14882,0
Calabria\E025_GIFFONE_ple.gml,Valido,3984,0
Calabria\E031_GIMIGLIANO_ple.gml,Valido,18007,0
Calabria\E041_GIOIA TAURO_ple.gml,Valido,15315,0
Calabria\E044_GIOIOSA IONICA_ple.gml,Valido,17423,0
Calabria\E050_GIRIFALCO_ple.gml,Valido,18161,0
Calabria\E068_GIZZERIA_ple.gml,Contiene geometrie invalide,15256,1
Calabria\E180_GRIMALDI_ple.gml,Valido,6004,0
Calabria\E185_GRISOLIA_ple.gml,Valido,24622,0
Calabria\E212_GROTTERIA_ple.gml,Contiene geometrie invalide,17591,2
Calabria\E239_GUARDAVALLE_ple.gml,Valido,16514,0
Calabria\E242_GUARDIA PIEMONTESE_ple.gml,Valido,5921,0
Calabria\E274_JACURSO_ple.gml,Valido,6634,0
Calabria\E321_IONADI_ple.gml,Valido,6036,0
Calabria\E328_ISCA SULLO IONIO_ple.gml,Valido,10009,0
Calabria\E339_ISOLA DI CAPO RIZZUTO_ple.gml,Valido,26937,0
Calabria\E389_JOPPOLO_ple.gml,Valido,11603,0
Calabria\E402_LAGANADI_ple.gml,Valido,3512,0
Calabria\E407_LAGO_ple.gml,Contiene geometrie invalide,17608,2
Calabria\E417_LAINO BORGO_ple.gml,Valido,17303,0
Calabria\E419_LAINO CASTELLO_ple.gml,Contiene geometrie invalide,12312,2
Calabria\E450_LAPPANO_ple.gml,Valido,3225,0
Calabria\E475_LATTARICO_ple.gml,Valido,10959,0
Calabria\E479_LAUREANA DI BORRELLO_ple.gml,Contiene geometrie invalide,13018,3
Calabria\E590_LIMBADI_ple.gml,Valido,13438,0
Calabria\E677_LONGOBARDI_ple.gml,Valido,8950,0
Calabria\E678_LONGOBUCCO_ple.gml,Contiene geometrie invalide,17047,1
Calabria\E745_LUNGRO_ple.gml,Contiene geometrie invalide,5428,1
Calabria\E773_LUZZI_ple.gml,Valido,28277,0
Calabria\E806_MAGISANO_ple.gml,Valido,5647,0
Calabria\E834_MAIDA_ple.gml,Contiene geometrie invalide,12448,2
Calabria\E835_MAIERA`_ple.gml,Valido,6503,0
Calabria\E836_MAIERATO_ple.gml,Valido,10230,0
Calabria\E859_MALITO_ple.gml,Valido,3225,0
Calabria\E872_MALVITO_ple.gml,Valido,7393,0
Calabria\E873_MAMMOLA_ple.gml,Valido,24990,0
Calabria\E878_MANDATORICCIO_ple.gml,Valido,9179,0
Calabria\E888_MANGONE_ple.gml,Valido,4258,0
Calabria\E914_MARANO MARCHESATO_ple.gml,Contiene geometrie invalide,4063,1
Calabria\E915_MARANO PRINCIPATO_ple.gml,Valido,4166,0
Calabria\E923_MARCEDUSA_ple.gml,Valido,1819,0
Calabria\E925_MARCELLINARA_ple.gml,Valido,6491,0
Calabria\E956_MARINA D GIOIOSA IONICA_ple.gml,Valido,12353,0
Calabria\E968_MAROPATI_ple.gml,Valido,7588,0
Calabria\E990_MARTIRANO_ple.gml,Valido,2,0
Calabria\E991_MARTIRANO LOMBARDO_ple.gml,Valido,13616,0
Calabria\E993_MARTONE_ple.gml,Valido,2777,0
Calabria\F001_MARZI_ple.gml,Valido,3875,0
Calabria\F105_MELICUCCA`_ple.gml,Valido,6268,0
Calabria\F106_MELICUCCO_ple.gml,Valido,5230,0
Calabria\F108_MELISSA_ple.gml,Valido,9661,0
Calabria\F112_MELITO DI PORTO SALVO_ple.gml,Valido,17375,0
Calabria\F125_MENDICINO_ple.gml,Valido,11415,0
Calabria\F157_MESORACA_ple.gml,Valido,12462,0
Calabria\F200_MIGLIERINA_ple.gml,Valido,4869,0
Calabria\F207_MILETO_ple.gml,Contiene geometrie invalide,16673,2
Calabria\F301_MOLOCHIO_ple.gml,Contiene geometrie invalide,8067,1
Calabria\F324_MONASTERACE_ple.gml,Valido,6790,0
Calabria\F364_MONGIANA_ple.gml,Valido,3602,0
Calabria\F370_MONGRASSANO_ple.gml,Valido,6555,0
Calabria\F416_MONTALTO UFFUGO_ple.gml,Contiene geometrie invalide,26331,1
Calabria\F432_MONTAURO_ple.gml,Valido,5470,0
Calabria\F519_MONTEGIORDANO_ple.gml,Contiene geometrie invalide,8710,3
Calabria\F537_VIBO VALENTIA_ple.gml,Valido,29000,0
Calabria\F586_MONTEPAONE_ple.gml,Valido,9025,0
Calabria\F607_MONTEROSSO CALABRO_ple.gml,Valido,5487,0
Calabria\F708_MORANO CALABRO_ple.gml,Contiene geometrie invalide,13459,1
Calabria\F735_MORMANNO_ple.gml,Valido,11165,0
Calabria\F775_MOTTAFOLLONE_ple.gml,Valido,6069,0
Calabria\F779_MOTTA SAN GIOVANNI_ple.gml,Valido,22222,0
Calabria\F780_MOTTA SANTA LUCIA_ple.gml,Contiene geometrie invalide,7037,1
Calabria\F843_NARDODIPACE_ple.gml,Valido,9951,0
Calabria\F893_NICOTERA_ple.gml,Valido,16846,0
Calabria\F907_NOCARA_ple.gml,Valido,4319,0
Calabria\F910_NOCERA TERINESE_ple.gml,Contiene geometrie invalide,14955,1
Calabria\G034_OLIVADI_ple.gml,Valido,3644,0
Calabria\G082_OPPIDO MAMERTINA_ple.gml,Contiene geometrie invalide,14658,3
Calabria\G110_ORIOLO_ple.gml,Valido,12173,0
Calabria\G129_ORSOMARSO_ple.gml,Contiene geometrie invalide,14336,1
Calabria\G272_PALERMITI_ple.gml,Contiene geometrie invalide,9682,1
Calabria\G277_PALIZZI_ple.gml,Contiene geometrie invalide,10068,1
Calabria\G278_PALLAGORIO_ple.gml,Valido,7074,0
Calabria\G288_PALMI_ple.gml,Contiene geometrie invalide,21186,1
Calabria\G298_PALUDI_ple.gml,Valido,4579,0
Calabria\G307_PANETTIERI_ple.gml,Valido,2551,0
Calabria\G317_PAOLA_ple.gml,Valido,14375,0
Calabria\G320_PAPASIDERO_ple.gml,Valido,8342,0
Calabria\G331_PARENTI_ple.gml,Valido,6136,0
Calabria\G335_PARGHELIA_ple.gml,Valido,3568,0
Calabria\G372_PATERNO CALABRO_ple.gml,Valido,6050,0
Calabria\G394_PAZZANO_ple.gml,Valido,5063,0
Calabria\G411_PEDIVIGLIANO_ple.gml,Valido,6111,0
Calabria\G439_PENTONE_ple.gml,Valido,6016,0
Calabria\G508_PETILIA POLICASTRO_ple.gml,Valido,22780,0
Calabria\G517_PETRIZZI_ple.gml,Valido,9335,0
Calabria\G518_PETRONA`_ple.gml,Valido,8504,0
Calabria\G553_PIANE CRATI_ple.gml,Valido,1766,0
Calabria\G615_PIETRAFITTA_ple.gml,Valido,4225,0
Calabria\G622_PIETRAPAOLA_ple.gml,Valido,5664,0
Calabria\G722_PIZZO_ple.gml,Valido,8306,0
Calabria\G728_PIZZONI_ple.gml,Valido,7052,0
Calabria\G729_PLACANICA_ple.gml,Valido,8432,0
Calabria\G733_PLATACI_ple.gml,Contiene geometrie invalide,6289,1
Calabria\G734_PLATANIA_ple.gml,Contiene geometrie invalide,14780,1
Calabria\G735_PLATI`_ple.gml,Valido,13723,0
Calabria\G785_POLIA_ple.gml,Valido,9546,0
Calabria\G791_POLISTENA_ple.gml,Valido,9926,0
Calabria\G905_PORTIGLIOLA_ple.gml,Valido,4824,0
Calabria\G975_PRAIA A MARE_ple.gml,Valido,8483,0
Calabria\H013_SAMO_ple.gml,Valido,3638,0
Calabria\H224_REGGIO DI  CALABRIA_ple.gml,Valido,131531,0
Calabria\H235_RENDE_ple.gml,Contiene geometrie invalide,28429,1
Calabria\H265_RIACE_ple.gml,Contiene geometrie invalide,5611,1
Calabria\H271_RICADI_ple.gml,Valido,15357,0
Calabria\H359_RIZZICONI_ple.gml,Valido,13547,0
Calabria\H383_ROCCABERNARDA_ple.gml,Valido,10047,0
Calabria\H403_ROCCA DI NETO_ple.gml,Valido,7396,0
Calabria\H408_ROCCAFORTE DEL GRECO_ple.gml,Valido,3621,0
Calabria\H416_ROCCA IMPERIALE_ple.gml,Valido,10774,0
Calabria\H456_ROCCELLA IONICA_ple.gml,Valido,13445,0
Calabria\H488_ROGGIANO GRAVINA_ple.gml,Valido,14256,0
Calabria\H489_ROGHUDI_ple.gml,Valido,4196,0
Calabria\H490_ROGLIANO_ple.gml,Valido,9484,0
Calabria\H516_ROMBIOLO_ple.gml,Valido,9629,0
Calabria\H558_ROSARNO_ple.gml,Valido,19211,0
Calabria\H565_ROSE_ple.gml,Valido,12533,0
Calabria\H572_ROSETO CAPO SPULICO_ple.gml,Contiene geometrie invalide,6525,1
Calabria\H585_ROTA GRECA_ple.gml,Valido,3669,0
Calabria\H621_ROVITO_ple.gml,Valido,4295,0
Calabria\H765_SAN BASILE_ple.gml,Valido,5258,0
Calabria\H774_SAN BENEDETTO ULLANO_ple.gml,Valido,4443,0
Calabria\H785_SAN CALOGERO_ple.gml,Valido,11773,0
Calabria\H806_SAN COSMO ALBANESE_ple.gml,Valido,3231,0
Calabria\H807_SAN COSTANTINO CALABRO_ple.gml,Valido,4262,0
Calabria\H818_SAN DEMETRIO CORONE_ple.gml,Valido,15028,0
Calabria\H825_SAN DONATO DI NINEA_ple.gml,Contiene geometrie invalide,12658,1
Calabria\H841_SAN FILI_ple.gml,Valido,4929,0
Calabria\H846_SAN FLORO_ple.gml,Valido,3468,0
Calabria\H877_SANGINETO_ple.gml,Contiene geometrie invalide,10464,1
Calabria\H881_SAN GIORGIO ALBANESE_ple.gml,Valido,6829,0
Calabria\H889_SAN GIORGIO MORGETO_ple.gml,Valido,8261,0
Calabria\H903_SAN GIOVANNI DI GERACE_ple.gml,Valido,4124,0
Calabria\H919_SAN GIOVANNI IN FIORE_ple.gml,Valido,36287,0
Calabria\H941_SAN GREGORIO D`IPPONA_ple.gml,Valido,5452,0
Calabria\H959_SAN LORENZO_ple.gml,Valido,15047,0
Calabria\H961_SAN LORENZO BELLIZZI_ple.gml,Valido,6358,0
Calabria\H962_SAN LORENZO DEL VALLO_ple.gml,Valido,6016,0
Calabria\H970_SAN LUCA_ple.gml,Valido,5502,0
Calabria\H971_SAN LUCIDO_ple.gml,Valido,9382,0
Calabria\H976_SAN MANGO D`AQUINO_ple.gml,Valido,5240,0
Calabria\H981_SAN MARCO ARGENTANO_ple.gml,Valido,20238,0
Calabria\H992_SAN MARTINO DI FINITA_ple.gml,Contiene geometrie invalide,5163,1
Calabria\I026_SAN MAURO MARCHESATO_ple.gml,Valido,5925,0
Calabria\I057_SAN NICOLA DELL`ALTO_ple.gml,Valido,2911,0
Calabria\I058_SAN NICOLA DA CRISSA_ple.gml,Valido,8517,0
Calabria\I060_SAN NICOLA ARCELLA_ple.gml,Valido,4838,0
Calabria\I093_SAN PIETRO A MAIDA_ple.gml,Valido,10715,0
Calabria\I095_SAN PIETRO APOSTOLO_ple.gml,Valido,7749,0
Calabria\I102_SAN PIETRO DI CARIDA`_ple.gml,Valido,6711,0
Calabria\I108_SAN PIETRO IN AMANTEA_ple.gml,Valido,4056,0
Calabria\I114_SAN PIETRO IN GUARANO_ple.gml,Valido,9633,0
Calabria\I132_SAN PROCOPIO_ple.gml,Valido,4108,0
Calabria\I139_SAN ROBERTO_ple.gml,Contiene geometrie invalide,11280,2
Calabria\I164_SAN SOSTENE_ple.gml,Valido,13039,0
Calabria\I165_SAN SOSTI_ple.gml,Contiene geometrie invalide,9214,2
Calabria\I170_S CATERINA DELLO IONIO_ple.gml,Valido,11569,0
Calabria\I171_SANTA CATERINA ALBANESE_ple.gml,Valido,5737,0
Calabria\I176_S CRISTINA D`ASPROMONTE_ple.gml,Valido,3126,0
Calabria\I183_SANTA DOMENICA TALAO_ple.gml,Valido,7666,0
Calabria\I192_SANT`AGATA DI ESARO_ple.gml,Valido,7144,0
Calabria\I198_SANT`AGATA DEL BIANCO_ple.gml,Contiene geometrie invalide,2545,1
Calabria\I214_S ALESSIO IN ASPROMONTE_ple.gml,Valido,2458,0
Calabria\I266_S ANDREA APOSTOLO IONIO_ple.gml,Valido,12828,0
Calabria\I308_SANTA SEVERINA_ple.gml,Valido,7946,0
Calabria\I309_SANTA SOFIA D`EPIRO_ple.gml,Valido,10317,0
Calabria\I322_VALLEFIORITA_ple.gml,Valido,6258,0
Calabria\I333_S EUFEMIA D`ASPROMONTE_ple.gml,Contiene geometrie invalide,7592,1
Calabria\I341_SANT`ILARIO DELLO IONIO_ple.gml,Valido,6185,0
Calabria\I350_SANT`ONOFRIO_ple.gml,Valido,7721,0
Calabria\I359_S STEFANO DI ROGLIANO_ple.gml,Valido,2895,0
Calabria\I371_S STEFANO IN ASPROMONTE_ple.gml,Valido,5001,0
Calabria\I388_SAN VINCENZO LA COSTA_ple.gml,Contiene geometrie invalide,5397,1
Calabria\I393_SAN VITO SULLO IONIO_ple.gml,Valido,7012,0
Calabria\I423_SARACENA_ple.gml,Valido,13263,0
Calabria\I463_SATRIANO_ple.gml,Valido,10552,0
Calabria\I468_SAVELLI_ple.gml,Valido,15104,0
Calabria\I485_SCALA COELI_ple.gml,Valido,7397,0
Calabria\I489_SCALEA_ple.gml,Valido,11917,0
Calabria\I494_SCANDALE_ple.gml,Valido,6622,0
Calabria\I536_SCIDO_ple.gml,Contiene geometrie invalide,3588,1
Calabria\I537_SCILLA_ple.gml,Contiene geometrie invalide,17942,1
Calabria\I589_SELLIA_ple.gml,Valido,4561,0
Calabria\I590_SELLIA MARINA_ple.gml,Valido,13916,0
Calabria\I600_SEMINARA_ple.gml,Contiene geometrie invalide,12750,1
Calabria\I639_SERRA SAN BRUNO_ple.gml,Valido,9310,0
Calabria\I642_SERRA D`AIELLO_ple.gml,Valido,1130,0
Calabria\I655_SERRASTRETTA_ple.gml,Contiene geometrie invalide,25189,1
Calabria\I656_SERRATA_ple.gml,Valido,4845,0
Calabria\I671_SERSALE_ple.gml,Valido,13104,0
Calabria\I704_SETTINGIANO_ple.gml,Valido,7450,0
Calabria\I725_SIDERNO_ple.gml,Valido,25692,0
Calabria\I744_SIMBARIO_ple.gml,Valido,4688,0
Calabria\I745_SIMERI CRICHI_ple.gml,Valido,11604,0
Calabria\I753_SINOPOLI_ple.gml,Valido,4877,0
Calabria\I844_SORBO SAN BASILE_ple.gml,Valido,8203,0
Calabria\I853_SORIANELLO_ple.gml,Valido,3902,0
